url,user_id,date,text,views,likes,comments,shares,post_type,created_at,updated_at,category
https://www.linkedin.com/feed/update/6724204884943482880,ef437f47-040e-410b-a1b9-84004b850c8f,2020-10-20 06:29:34.256+00,"La  hashtag #InteligenciaArtifical está en todos lados, o al menos en todas las bocas de aquellos que hablamos sobre  hashtag #TransformaciónDigital.  Pero tal vez debamos re-plantearnos lo que oímos sobre ella y la situación actual Os dejo una pequeña reflexión 🤔👇 ¿Qué opináis al respecto?",0,7,0,0,Texto,2025-11-24 05:05:09.428+00,2025-11-24 05:05:09.428+00,
https://www.linkedin.com/feed/update/6725103341212327936,ef437f47-040e-410b-a1b9-84004b850c8f,2020-10-22 17:59:42.923+00,"""""El mundo es un lugar complejo y desordenado"""", pero que no se nos pase este detalle: Ya hay vehículos de Tesla con conducción autónoma completa en USA (fase beta aún).",0,6,1,0,Artículo,2025-11-24 05:05:09.428+00,2025-11-24 05:05:09.428+00,
https://www.linkedin.com/feed/update/6725304431132319744,ef437f47-040e-410b-a1b9-84004b850c8f,2020-10-23 07:18:46.496+00,"🙊💀 Un segundo de silencio por la primera plataforma de Streaming que cae, de las muchas que están por llegar 🙊💀  Hace un año y algo lo mejor de Hollywood y Silicon Valley se juntaron con una inversión de 1.750 millones de dólares para montar Quibi, una plataforma de contenido 100% mobile basada en contenidos de menos de 10 minutos. 📱 Ayer anunciaron que en Diciembre la plataforma cerrará. ¿Principal problema?  Han intentado cobrar a clientes por contenidos cortos y verticales, un formato en el que estamos acostumbrados a que sea gratis. En su lanzamiento, 7 millones de usuarios se dieron de alta, y parecía que la plataforma llegaba para quedarse. No obstante, al acabar la prueba gratuita de 3 meses, """"solo"""" 500.000 usuarios han estado dispuestos a pagar. Conclusiones: Sin clientes no hay empresa 💀 Por muy listo que seas, por mucha inversión que tengas 💡 No pretendas vivir de promociones, no te muestran el potencial real de tu negocio 💸 hashtag #transformacióndigital  hashtag #negociodigital",0,11,0,0,Imagen,2025-11-24 05:05:09.428+00,2025-11-24 05:05:09.428+00,
https://www.linkedin.com/feed/update/6726845536999096320,ef437f47-040e-410b-a1b9-84004b850c8f,2020-10-27 13:22:34.767+00,👁 Ojo al movimiento 👁 TikTok se alía con Shopify para facilitar la compra social en su plataforma 🛒📱 En primera fase los usuarios de Shopify podrán crear campañas de marketing directamente desde el panel se Shopify. Pero sin duda el objetivo final es ofrecer la compra desde el mismo TikTok. ¿Qué os parece? 🤔 (No entro en valorar el asunto de la privacidad que tanto preocupaba a Mr. Trump 😅) hashtag #RedesSociales  hashtag #MarketingDigital,0,5,3,0,Imagen,2025-11-24 05:05:09.428+00,2025-11-24 05:05:09.428+00,
https://www.linkedin.com/feed/update/6731827346367627265,ef437f47-040e-410b-a1b9-84004b850c8f,2020-11-10 07:18:30.678+00,La digitalización y el cambio en los procesos habituales llega cada vez más a esos rincones que antes eran difíciles de imaginar (por no decir que hace 2 años nos habrían hecho caernos de culo). www.vayavaca.com 👉 El Marketplace vacuno Made In Spain. 😊 ¡Me encanta! 😊,0,0,0,0,Imagen,2025-11-24 05:05:09.428+00,2025-11-24 05:05:09.428+00,
https://www.linkedin.com/feed/update/6732179939396734977,ef437f47-040e-410b-a1b9-84004b850c8f,2020-11-11 06:39:35.407+00,Interesante infografía sobre la evolución de la inversión en publicidad en los últimos 40 años. Me llama la atención lo siguiente: 👉 La publicidad Outdoor ha seguido creciendo los últimos años (aunque 2019 no se ve 😂) 👉 eCommerce va con 3 años de retraso frente a Social Media y 8 frente a publicidad de búsqueda 👉 TV Alcanzó su pico en 2014  👉 Prensa escrita alcanzó su pico en 2007 😱 ¿Qué opináis? hashtag #ecommerce  hashtag #marketingdigital  hashtag #publicidad  hashtag #publicidadonline,0,9,3,0,Imagen,2025-11-24 05:05:09.428+00,2025-11-24 05:05:09.428+00,
https://www.linkedin.com/feed/update/6736572940109799424,ef437f47-040e-410b-a1b9-84004b850c8f,2020-11-23 09:35:48.395+00,"Hoy estoy orgullosísimo de presentaros el eBook 📕 sobre la  hashtag #TransformaciónDigital que hemos escrito desde NUNSYS y que ya podéis descargar totalmente 𝗚𝗥𝗔𝗧𝗜𝗦 😊 En él os hablamos de: 👉 Por qué apostar por la Transformación Digital a corto plazo 👉 Modelos de Negocio Digitales 👉 El Cliente en el Centro como foco de la Transformación Digital 👉 Creación de una Cultura Data Driven 👉 Tecnologías Habilitadoras 👉 Procesos y  hashtag #MejoraContinua 👉 La Transformación Digital desde la  hashtag #cultura organizacional y las  hashtag #personas 👉  hashtag #Ciberseguridad como base para la Transformación Digital 👉 Orquestación de aplicaciones corporativas ante la Transformación Digital 🥰 No puedo expresar suficiente agradecimiento por el esfuerzo y cariño dedicado al equipo de expertos que ha participado en el proyecto Patricia Tamarit, Bruno Broseta Dupré, Javier Lopez Gimeno, JOAQUIN CARRETERO GUERRERO, Jose Ramón Vilar Mir, Pilar Ortiz Latorre, Oscar Atienza, Luis Fernández Rodríguez y Roberto Milán Y por supuestísimo a nuestro equipo de Marketing por el trabajo de coordinación y ensamblado Andrea Villafañe, Daniel Noblejas, Isabel Ortega Caplliure. Y ya sin aburriros más, os dejo el link para la descarga: https://lnkd.in/diNdSH6",0,18,6,0,Artículo,2025-11-24 05:05:09.428+00,2025-11-24 05:05:09.428+00,
https://www.linkedin.com/feed/update/6739440966924558336,ef437f47-040e-410b-a1b9-84004b850c8f,2020-12-01 07:32:19.273+00,"¿Top-Down o Bottom-Up? ↕ Para que el proceso de innovación de una empresa sea disruptivo, la clave es que toda la organización sea consciente de la importancia de la innovación, y que todo el mundo se sienta empoderado a aportar su grano de arena, no centrarlo todo en un área de innovación.  En un proceso de  hashtag #transformacióndigital , esto requiere que todos los empleados entiendan qué es y cómo beneficia la Transformación Digital a la empresa, de manera que puedan entender sus aplicaciones y fundamentar en ellas sus propuestas. ¿Y tú? ¿Cómo innovas?",0,12,0,0,Artículo,2025-11-24 05:05:09.428+00,2025-11-24 05:05:09.428+00,
https://www.linkedin.com/feed/update/6744158454975340544,ef437f47-040e-410b-a1b9-84004b850c8f,2020-12-14 07:57:56.071+00,"🤦‍♂️ ¿Se nos ha ido esto de las manos? 🤦‍♂️ Este es el escenario  hashtag #Martech (Marketing Technology) de este 2020, un panorama con más de 8.000 soluciones, de las cuales 1 de cada 5 es nueva (un 20%) 😅 No obstante, hablamos de la evolución de cualquier mercado. El Martech está viviendo su expansión para, en los próximos años, entrar en la fase de consolidación. La gran noticia es la evolución cada vez más hacia plataformas y ecosistemas, más que soluciones individuales, lo que nos va a permitir configurar nuestra solución global de la forma que mejor nos encaje. Si amplias el mapa... ¿Cuántas de ellas conoces? David Iniesta Anna Terrades Juan Carlos Muñoz Garrigues.",0,14,1,0,Imagen,2025-11-24 05:05:09.428+00,2025-11-24 05:05:09.428+00,
https://www.linkedin.com/feed/update/6744875129097986048,ef437f47-040e-410b-a1b9-84004b850c8f,2020-12-16 07:25:44.497+00,"🧠 ¿La  hashtag #InteligenciaArtificial va a acabar con la humanidad 💀 o será nuestra salvación 🙏 ? 🤔 Entre el escenario Terminator y la Utopía de la abundancia está la realidad: Estamos LEJÍSIMOS de cualquiera de estos dos escenarios. 🗺 ¿Cómo llegamos hasta ahí? 💭 Necesitamos dotar a las máquinas de """"Sentido Común"""" (el menos común de los sentidos)  📘 Para todo aquel que quiera profundizar, de una forma poco técnica, en el mundo de la Inteligencia Artificial y hacia dónde debe avanzar este campo si queremos llegar a desarrollar una Inteligencia de verdad, os recomiendo encarecidamente la lectura de """"Rebooting AI"""".   hashtag #transformacióndigital",0,52,4,0,Imagen,2025-11-24 05:05:09.428+00,2025-11-24 05:05:09.428+00,
https://www.linkedin.com/feed/update/6749331597650104320,ef437f47-040e-410b-a1b9-84004b850c8f,2020-12-28 14:34:09.397+00,"El retail ha sufrido uno de los terremotos más fuertes bajo la pandemia, de eso no nos cabe duda pero... ¿Hablamos de un cambio nuevo, o de una aceleración de algo que ya estaba en curso?  🤷‍♂️ Nuestros hábitos de consumo evolucionan 💱 Algunos retailers se adaptan, cada uno a su manera, y otros se quedan por el camino. Aquí os dejo un interesante artículo al respecto 👇",0,4,0,0,Artículo,2025-11-24 05:05:09.428+00,2025-11-24 05:05:09.428+00,
https://www.linkedin.com/feed/update/6750309574215000064,ef437f47-040e-410b-a1b9-84004b850c8f,2020-12-31 07:20:17.18+00,"Los robots ya bailan 🕺💃 Bienvenidos al futuro 🤖 Bromas fuera, me parece un esfuerzo de Marketing Brutal, con un impacto innegable, y un efecto WOW magnífico pero... que nadie piense que un robot puede bailar de forma autónoma.  Estos robots pueden ejecutar una coreografía pre-programada al milímetro, como casi cualquier otro robot que se ponga a ello. ¿Cuántas horas han programar el baile? ¿Son capaces de hacer algo si les ponemos otra canción?",0,3,0,0,Compartido,2025-11-24 05:05:09.428+00,2025-11-24 05:05:09.428+00,
https://www.linkedin.com/feed/update/6757328274629652480,ef437f47-040e-410b-a1b9-84004b850c8f,2021-01-19 16:10:05.76+00,"😨 Whatsapp te va a robar los datos 😨 En la última semana, uno de los temas más recurrentes es al """"problema"""" que supone el hecho de que Whatsapp sea parte de Facebook y el daño potencial que la combinación de datos entre ambos podrían hacer al escenario de los datos personales. Todo esto, por supuesto, en medio de una campaña de desinformación, clickbaits y cosas mal entendidas respecto a la posible actualización de la política de datos de Whatsapp (aquí se explica más sobre la confusión generada: https://lnkd.in/dYK9ypG) que no supone muchos cambios en el escenario actual. Así que, por mera curiosidad, os lanzo la pregunta: hashtag #privacidad  hashtag #whatsapp  hashtag #facebook  hashtag #data",0,6,0,0,Encuesta,2025-11-24 05:05:09.428+00,2025-11-24 05:05:09.428+00,
https://www.linkedin.com/feed/update/6759729894961238016,ef437f47-040e-410b-a1b9-84004b850c8f,2021-01-26 07:13:16.667+00,"La  hashtag #TransformaciónDigital de la Cadena de Suministro ⛓ es un proceso clave en las empresas en las que la  hashtag #logística tiene un peso importante.  Gartner nos """"descubre"""" algunas de las claves para esta Transformación: 🤖 Uso de robots (sorpresa) para procesos de almacén y entrega a cliente. 🚛 Plataformas para visualizar las flotas en tiempo real 🗼 Control Towers - Plataformas de centralización de la información de la Cadena de Suministro end-to-end 🧠 Mayor inversión en Inteligencia Artificial y Analítica (otra sorpresa) ¿Creéis que se dejan algo?",0,6,2,0,Imagen,2025-11-24 05:05:09.428+00,2025-11-24 05:05:09.428+00,
https://www.linkedin.com/feed/update/6765250516390834176,ef437f47-040e-410b-a1b9-84004b850c8f,2021-02-10 12:50:15.384+00,"😸 NO SOY UN GATO 😸 Eso mismo ha tenido que decir un abogado en Texas para justificar que había dejado su filtro de Zoom activado. La tecnología, a veces, nos regala momentos maravillosos. Pero también nos muestra que, no hay un  hashtag #CambioCultural, hay muchos, tantos como personas. Tras un año de adopción de una tecnología """"simple"""" como son las videollamadas, aún hay gente que está experimentando su cambio.",0,5,0,0,Artículo,2025-11-24 05:05:09.428+00,2025-11-24 05:05:09.428+00,
https://www.linkedin.com/feed/update/6765625048582651904,ef437f47-040e-410b-a1b9-84004b850c8f,2021-02-11 13:38:30.817+00,"Ni siquiera debería ser necesario decirlo, pero...  ¡Hay muchas """"cracks"""" en NUNSYS que merecen este reconocimiento y más! 💪 hashtag #NoMoreMatildas",0,3,0,0,Compartido,2025-11-24 05:05:09.428+00,2025-11-24 05:05:09.428+00,
https://www.linkedin.com/feed/update/6766996207718961152,ef437f47-040e-410b-a1b9-84004b850c8f,2021-02-15 08:27:00.63+00,"🔝 Amazon continúa innovando y fidelizando clientes 🔝  Hasta ahora no me había salido, pero Amazon parece haber lanzado una funcionalidad para pedidos recurrentes en aquellos productos que usamos (o debemos usar) con frecuencia. Un paso más allá de los antiguos dash buttons, con esta funcionalidad Amazon nos ofrece un incentivo económico a cambio de nuestra """"fidelidad"""". Gente lista   hashtag #transformacióndigital  hashtag #comercioelectronico  hashtag #ecommerce",0,16,9,0,Imagen,2025-11-24 05:05:09.428+00,2025-11-24 05:05:09.428+00,
https://www.linkedin.com/feed/update/6767755007740678144,ef437f47-040e-410b-a1b9-84004b850c8f,2021-02-17 10:42:12.653+00,"✈ Viajar me da ansiedad 😫 Pero no porque me de miedo volar o similares, sino porque creo que el proceso de las aerolíneas tanto online, antes del viaje, y en el propio aeropuerto es una de las experiencias con más fricción que he vivido. Registros policiales (lógicamente necesarios), controles, colas, facturación, poco espacio donde estar cómodo, largas esperas, ... Ahora por suerte Iberia está dando pasos hacia digitalizar y simplificar este proceso para todos nosotros. A ver si podemos volver a viajar pronto y lo probamos 😋 hashtag #transformacióndigital  hashtag #experienciadelcliente  hashtag #experienciadeusuario",0,9,0,0,Artículo,2025-11-24 05:05:09.428+00,2025-11-24 05:05:09.428+00,
https://www.linkedin.com/feed/update/6768443607117520896,ef437f47-040e-410b-a1b9-84004b850c8f,2021-02-19 08:18:27.538+00,"¿ Acierto ✅ o cagada ❌? 🤔 💻 Una web debe ser llamativa, con un diseño """"fino y elegante"""", tener muchas imágenes, y un largo etc. Pero ante todo, una web debe ser usable 🖱 Hoy, navegando por internet me he encontrado con una web que, al entrar en ella, te lanza un popup explicándote cómo navegar por ella. ¿Se han pasado de innovadores? ¿Tiene sentido esto? ¿Qué opináis? hashtag #diseñoweb  hashtag #experienciadelcliente  hashtag #experienciadeusuario",0,5,0,0,Imagen,2025-11-24 05:05:09.428+00,2025-11-24 05:05:09.428+00,
https://www.linkedin.com/feed/update/6769526003581648896,ef437f47-040e-410b-a1b9-84004b850c8f,2021-02-22 07:59:30.965+00,"🧭 El éxito en la  hashtag #TransformaciónDigital depende en buena parte de la capacidad de liderazgo 🧭 Hoy os quiero recomendar el libro """"The Ride of a Lifetime"""", un resumen a la vida de Bob Iger, CEO de Disney durante las últimas décadas.  Un libro lleno de motivación e inspiración, con algunas lecciones interesantes sobre el liderazgo y cómo ser un mejor profesional.  Aquí resumo brevemente unos tips extraídos: 🤝 Trabajar siempre desde el respeto al resto de personas, su trabajo, y su """"legado"""" 💀 Innovar o morir 🧨 A veces tenemos que tomar decisiones arriesgadas que, pueden salir bien, y otras mal. 🔍 Vivir con infinita curiosidad ¡Anímate a leerlo y dime qué te parece! 😉",0,30,2,0,Imagen,2025-11-24 05:05:09.428+00,2025-11-24 05:05:09.428+00,
https://www.linkedin.com/feed/update/6772051702871793664,ef437f47-040e-410b-a1b9-84004b850c8f,2021-03-01 07:15:44.601+00,"👉 """"¿Cómo voy a vender online si soy  hashtag #B2B?"""" 🤪 Fácil ✅ para dejar de perder oportunidades 😣 Según el último estudio de Salesforce sobre  hashtag #eCommerce entre Enero y Agostro de 2020 las ventas online de las empresas B2B aumentaron en un 44% a nivel mundial. No sólo eso, sino que un 83% de las empresas B2B están invirtiendo en la venta online. El eCommerce para un B2B es un canal de ventas nuevo, que si lo posicionamos online atraerá tráfico y blablabla 🙊 Pero aún más importante, el eCommerce B2B ofrece un medio de ✅ estandarización de la relación con el cliente y la ✅ recogida de datos que puede aportar un gran valor a nuestra empresa. ¿Qué opináis? ¿Tiene sentido la venta online en una empresa B2B? Link al estudio de Salesforce en el primer comentario 👇",0,4,1,0,Documento,2025-11-24 05:05:09.428+00,2025-11-24 05:05:09.428+00,
https://www.linkedin.com/feed/update/6772427633058713600,ef437f47-040e-410b-a1b9-84004b850c8f,2021-03-02 08:09:33.342+00,🏃‍♂️💨 ¿La tecnología avanza más rápido que tu negocio?  El próximo 11 de Marzo tenemos un eventazo para ponerte al día de todas lo que las soluciones Microsoft pueden aportar a tu negocio. Contaremos con 👉 Expertos del Fabricante 🔝 Clientes que están encantados ♥ ¿Te apuntas? hashtag #transformacióndigital,0,3,0,0,Texto,2025-11-24 05:05:09.428+00,2025-11-24 05:05:09.428+00,
https://www.linkedin.com/feed/update/6772803468634673152,ef437f47-040e-410b-a1b9-84004b850c8f,2021-03-03 09:02:59.526+00,"👉 La  hashtag #privacidad 🔒 no es para ocultar un delito, sino para no compartir aquello que elijas no compartir 🙊 ¿Alguien que pueda explicarlo mejor que Apple? 🍎🤔",0,11,2,0,Video,2025-11-24 05:05:09.428+00,2025-11-24 05:05:09.428+00,
https://www.linkedin.com/feed/update/6773143748273561600,ef437f47-040e-410b-a1b9-84004b850c8f,2021-03-04 07:35:08.514+00,"👌 Tres pasos para no perder el ritmo en tu  hashtag #TransformaciónDigital según Gartner 👈 La Pandemia nos ha obligado a transformarnos por una cuestión de supervivencia 💀 pero tenemos el riesgo de perder inercia Gartner nos proponer 3 pasos rápidos, sencillos y para toda la familia, para que el ritmo no pare 💃 ⏸ 1- Pon el pausa Haz un análisis del rendimiento de las acciones que has tomado hasta ahora para ganar perspectiva de los resultados. ¿Qué hemos hecho? ¿Qué creíamos que iba a pasar? (aquí seguramente te hayas columpiado) ¿Qué ha pasado realmente? ¿Seguimos con esta iniciativa o la descartamos? 🤔 2- Evalúa Ahora que ya sabes con lo que te quieres quedar y lo que no, analiza si la tecnología que tienes te permite dar los pasos que quieres dar. Como vas a tener que hacer cambios, es el momento de hacerte con tu Plan de Transformación Digital (👋 pregúntame si necesitas ayuda con esto) Dentro de tu Plan, establece prioridades claras. 👨‍🏫👩‍🏫 3- Enseña Documenta tus aprendizajes y tu plan. Asigna plazos y responsabilidades para el seguimiento de la consecución de los objetivos. Comparte el plan con los stakeholders clave. Revisa avances de manera periódica. Si necesitas un """"cable"""" 🔌 con esto, hablemos 😉 Link al post en el primer comentario 👇",0,5,2,0,Texto,2025-11-24 05:05:09.428+00,2025-11-24 05:05:09.428+00,
https://www.linkedin.com/feed/update/6774580591309426688,ef437f47-040e-410b-a1b9-84004b850c8f,2021-03-08 06:44:38.589+00,"Esta imagen vale 600.000$ 🤯 y es parte de una nueva """"moda""""  Deja que te cuente un poco sobre los  hashtag #NFT 👇 📕 Un NFT (Non-Fungible Token) no es más que el equivalente a un sello del que sólo existe una copia, cuya posesión pertenece a una sola persona. 🤔 Pero a diferencia de un sello único que solo una persona tiene, un NFT es un activo digital verificado por  hashtag #blockchain 💻 Como cualquier activo digital, aunque """"sea tuyo"""", cualquiera puede descargarlo. 🖼 Tú tienes su propiedad, pero yo, que no soy su dueño, me lo puedo descargar, poner de fondo de pantalla o incluso enmarcar, y colgar en mi pared. Pues gracias a esta moda, ahora internet está lleno de casas de subastas online vendiendo miles de NFTs a decenas de miles de dólares, a cambio de los que te puedes convertir en el """"dueño"""" de un clip de la NBA o de un meme. Decidme que no soy el único que ve todo esto una locura 🥴",0,13,5,0,Imagen,2025-11-24 05:05:09.428+00,2025-11-24 05:05:09.428+00,
https://www.linkedin.com/feed/update/6775307385985617920,ef437f47-040e-410b-a1b9-84004b850c8f,2021-03-10 06:52:39.943+00,"🤔 ¿Cómo llevas el  hashtag #teletrabajo? 🏠💻 Tras casi un año de pandemia y confinamientos, Gartner ha lanzado un estudio que dice que sólo un 17% de los empleados son menos productivos trabajando desde casa. ¿A ti cómo te va? 👇",0,3,0,0,Encuesta,2025-11-24 05:05:09.428+00,2025-11-24 05:05:09.428+00,
https://www.linkedin.com/feed/update/6775670350471565313,ef437f47-040e-410b-a1b9-84004b850c8f,2021-03-11 06:54:57.42+00,👉 En  hashtag #ciberseguridad el usuario es el eslabón más débil 🔒 Un poco de humor con lo que ha ocurrido en el SEPE 👇 (aunque sea un tema serio),0,17,0,0,Imagen,2025-11-24 05:05:09.428+00,2025-11-24 05:05:09.428+00,
https://www.linkedin.com/feed/update/6776029585705463808,ef437f47-040e-410b-a1b9-84004b850c8f,2021-03-12 06:42:25.774+00,"🔝 TOP 9 Campañas de  hashtag #MARKETING Covid 🤯 Parece mentira pero ya ha pasado un año desde que comenzó oficialmente la pandemia 😷 Han sido, y son, tiempos duros, pero en los que no ha faltado la creatividad. Por eso, he querido hacer este pequeño recopilatorio de las mejores campañas de Marketing que he ido viendo relacionadas con el Covid 19. Aquí tenéis los enlaces para ver los vídeos: 👉 McDonald’s – Touch This - https://bit.ly/3vfCqTK 👉 Netflix – The Spoiler Billboard - https://bit.ly/3viuukv 👉 Burger King – Stay Home Of The Whopper - https://bit.ly/3rBIJ1I 👉 Heineken – Connections - https://bit.ly/38xwj3m 👉 Carlsberg – Adopt a Keg - https://bit.ly/2OsmhcW 👉 Lego – Be a Hero - https://bit.ly/3qCldQR ¿Cuál es tu favorita? ¿Me dejo alguna? ¡Comenta! ✏",0,4,0,0,Documento,2025-11-24 05:05:09.428+00,2025-11-24 05:05:09.428+00,
https://www.linkedin.com/feed/update/6777119486299389952,ef437f47-040e-410b-a1b9-84004b850c8f,2021-03-15 06:53:18.325+00,"👉 La Transformación Digital es un PROCESO ✔ no un proyecto ❌ El fin último de la Transformación Digital debe ser 𝗮𝗽𝗿𝗼𝘃𝗲𝗰𝗵𝗮𝗿 𝗹𝗮𝘀 𝘁𝗲𝗰𝗻𝗼𝗹𝗼𝗴í𝗮𝘀 existentes para 𝗰𝘂𝗺𝗽𝗹𝗶𝗿 𝘂𝗻𝗼𝘀 𝗼𝗯𝗷𝗲𝘁𝗶𝘃𝗼𝘀 𝗱𝗲 𝗻𝗲𝗴𝗼𝗰𝗶𝗼 que tienen que ver con mejorar tu agilidad, reducir costes, ofrecer una mejor experiencia al cliente, ... La Transformación Digital 𝐍𝐎 𝐀𝐂𝐀𝐁𝐀 ❌ es un proceso.  Las necesidades de tus clientes van a evolucionar con el tiempo, y seguramente la tecnología te ayudará a cumplirlas también. Surgirán nuevas tecnologías que darán respuesta a problemas de tu negocio que aún ni conoces. Entonces, ¿tiene sentido tener un Plan de cómo abordar la Transformación Digital en los próximos años en nuestra empresa? 👍 Por supuesto. Pero debe ser un plan flexible, y debemos mantener una mentalidad abierta e ir revisándolo y adaptándolo con el tiempo Así que no, en mi opinión la Transformación Digital no tiene fin, es un proceso, no un proyecto. ¿Qué opinas tú? hashtag #TransformaciónDigital  hashtag #NegocioDigital Bruno Broseta Dupré, Patricia Tamarit, JOAQUIN CARRETERO GUERRERO",0,25,1,0,Texto,2025-11-24 05:05:09.428+00,2025-11-24 05:05:09.428+00,
https://www.linkedin.com/feed/update/6777250192279396353,ef437f47-040e-410b-a1b9-84004b850c8f,2021-03-15 15:32:41.059+00,"👉 Elon Musk acaba de renombrar su puesto a """"Technoking"""" de Tesla, y a su CFO como """"Master of Coin"""" ✍ ¿Qué nombre molón le pondrías tú a tu puesto (si es que no tienes ya un nombre guay)? hashtag #MolarOMorir",0,9,9,0,Imagen,2025-11-24 05:05:09.428+00,2025-11-24 05:05:09.428+00,
https://www.linkedin.com/feed/update/6777842857618219008,ef437f47-040e-410b-a1b9-84004b850c8f,2021-03-17 06:47:43.487+00,"👉 ¿Jugamos a """"No te entiende ni tu padre""""? 😶 ¡Vamos allá! 👇 🙉 Cada día uso (y seguro que tú también) un montón de palabras técnicas raras que hacen que mis clientes desconecten de la conversación porque no saben de qué les hablo. Así que he recopilado algunas que he dicho o escuchado en los últimos días y quiero que me dejes un comentario diciéndome cuántas de estas 15 palabras conoces: - Treat - Change Management - Stakeholders - Calendar - Storage - Deal - ESG - SaaS - CPD - Backup - VDI - SEO Friendly - Quick Win - Next Generation 💭 ¡Responde en un comentario cuántas conoces y cuál no conocías! hashtag #Comunicacion  hashtag #CustomerInexperience",0,8,12,0,Texto,2025-11-24 05:05:09.428+00,2025-11-24 05:05:09.428+00,
https://www.linkedin.com/feed/update/6778207550748811264,ef437f47-040e-410b-a1b9-84004b850c8f,2021-03-18 06:56:53.105+00,♻ ¿Reusar naranjas para generar electricidad? 🍊 👉 💡 El mundo se hace eco de la Gran iniciativa de economía circular de EMASESA Metropolitana en Sevilla 🙌 hashtag #Innovación  hashtag #ESG  hashtag #EconomiaCircular  hashtag #Sostenibilidad  hashtag #energía  hashtag #mundonatural,0,5,0,0,Artículo,2025-11-24 05:05:09.428+00,2025-11-24 05:05:09.428+00,
https://www.linkedin.com/feed/update/6779455405794856962,ef437f47-040e-410b-a1b9-84004b850c8f,2021-03-21 17:35:24.932+00,"🤯 Este es el prototipo de wearable de Gatorade para controlar los niveles de hidratación y sodio en deportistas 🤯 👇 Es un wearable que realmente no necesita ni el móvil, el propio dispositivo muestra los resultados. Ahora bien, si lo escaneamos con la APP podemos enviar los datos a Strava o Garmin para poder cruzar la información y tener un mayor detalle y control sobre nuestro cuerpo. ¿Qué os parece? hashtag #transformacióndigital  hashtag #sensores",0,10,0,0,Video,2025-11-24 05:05:09.428+00,2025-11-24 05:05:09.428+00,
https://www.linkedin.com/feed/update/6779655384241070080,ef437f47-040e-410b-a1b9-84004b850c8f,2021-03-22 06:50:03.509+00,"👉 La forma de 𝘃𝗲𝗻𝗱𝗲𝗿 está cambiando 🤝 (Mira que la palabra """"vender"""" me da escalofríos 😂) ¿Sabes cómo es el nuevo trabajo comercial? Algunas ideas de Gartner 👇 80% de las interacciones entre proveedores y clientes van a ser mediante canales digitales. ❌ No por comodidad y eficiencia del equipo comercial ✔ El cliente prefiere utilizar estos canales porque son más prácticos y menos agresivos. Es decir, el equivalente al """"Sólo estoy mirando"""" cuando un dependiente te intenta """"asaltar"""" en una tienda. De hecho, muchas de estas interacciones serán indirectas y asíncronas. 60% de los equipos de ventas pasarán de vender basándose en intuiciones y experiencia a vender en base a los datos disponibles. ❌ No porque nuestra experiencia y conocimiento no sirvan ✔ Combinaremos nuestra experiencia con los datos reales sobre el comportamiento de nuestros clientes para tomar la mejor decisión. Y por último, y esto no lo dice Gartner, pero lo digo yo.  Vender ya no es vender, es aconsejar, educar y acompañar. Esto implica que unas veces venderás, y otras simplemente serás ese compañero de confianza de tu cliente. Esa es la clave. Nadie vende sin confianza. Nadie compra si no confía. Y tú, ¿cómo ves que se están transformando las ventas? hashtag #ventas  hashtag #transformacióndigital",0,13,1,0,Texto,2025-11-24 05:05:09.428+00,2025-11-24 05:05:09.428+00,
https://www.linkedin.com/feed/update/6780023840245342208,ef437f47-040e-410b-a1b9-84004b850c8f,2021-03-23 07:14:10.266+00,"¡Por fin tengo secretario! 🥳 ¡¡¡Y cobra 0€!!! Los que me conocéis sabéis que mi memoria es de pez, y me apunto hasta el cumpleaños de mis padres en mis calendarios (esto es literal). Para salvarme la vida, Microsoft ha lanzado dentro de Office365 el asistente de Cortana que lee nuestras conversaciones y extrae todo aquello que entiende que ha quedado pendiente para recordármelo todos los días a las 7 de la mañana. He de reconocer que, aunque alguna cosita se le escapa, ¡lo hace con un grado de acierto muy alto! ¿Lo habéis probado? ¿Os está siendo útil? hashtag #Office365  hashtag #AsistenteVirtual",0,15,5,0,Imagen,2025-11-24 05:05:09.428+00,2025-11-24 05:05:09.428+00,
https://www.linkedin.com/feed/update/6780478905494077441,ef437f47-040e-410b-a1b9-84004b850c8f,2021-03-24 13:22:26.276+00,"Silencio 🤫 se rueda 📽️ Hoy hemos pasado la mañana en las instalaciones de Crem para preparar un vídeo sobre un proyecto que, para mí, ¡es espectacular! Gracias a Elena Armesto González y Augusto M. Meléndrez por la colaboración y la confianza y al equipazo de marketing David Saldaña Arce y Andrea Villafañe por coordinarlo. ¡Pronto saldrá del horno!",0,44,1,0,Imagen,2025-11-24 05:05:09.428+00,2025-11-24 05:05:09.428+00,
